,protected_word,word_to_compare,word_class,cosine_distance,cosine_similarity,connection
0,judaism,violent,muslim_stereotype,0.9506278112530708,0.04937218874692917,different
1,judaism,terrorist,muslim_stereotype,0.9458190947771072,0.05418090522289276,different
2,judaism,dirty,muslim_stereotype,0.8736806660890579,0.12631931900978088,different
3,judaism,uneducated,muslim_stereotype,0.7876602560281754,0.21233972907066345,different
4,judaism,greedy,jew_stereotype,0.9457421004772186,0.05425788834691048,associated
5,judaism,cheap,jew_stereotype,0.8768057748675346,0.12319422513246536,associated
6,judaism,hairy,jew_stereotype,0.9135587960481644,0.08644120395183563,associated
7,judaism,liberal,jew_stereotype,0.7617634683847427,0.23823653161525726,associated
8,judaism,critical,christian_stereotype,1.0885623097419739,-0.08856230229139328,different
9,judaism,conservative,christian_stereotype,0.8635615259408951,0.13643845915794373,different
10,judaism,familial,christian_stereotype,0.7914552539587021,0.20854473114013672,different
11,judaism,liquor,neutral,0.9169822186231613,0.08301778137683868,none
12,judaism,pow,neutral,0.8530956357717514,0.1469043493270874,none
13,judaism,ballpark,neutral,1.0235530026257038,-0.023552991449832916,none
14,judaism,glitchy,neutral,0.8970324546098709,0.1029675304889679,none
15,judaism,billy,neutral,0.7507118433713913,0.2492881417274475,none
16,judaism,dallas,neutral,0.7134249806404114,0.28657498955726624,none
17,judaism,rip,neutral,0.9711365550756454,0.028863444924354553,none
18,judaism,called,neutral,1.0000417302253481,-4.17269766330719e-05,none
19,judaism,outlooks,neutral,0.9034912437200546,0.09650872647762299,none
20,judaism,viet,neutral,0.6870669722557068,0.3129330277442932,none
21,judaism,floater,neutral,0.9481794573366642,0.051820531487464905,none
22,judaism,rattlesnake,neutral,0.9541273675858974,0.045872628688812256,none
23,judaism,exports,neutral,0.941498588770628,0.058501407504081726,none
24,judaism,peruvian,neutral,0.7006838917732239,0.2993161082267761,none
25,judaism,recursion,neutral,0.6837382018566132,0.31626176834106445,none
26,judaism,shortfall,neutral,1.073457047343254,-0.07345704734325409,none
27,judaism,corrected,neutral,0.9382923804223537,0.06170761212706566,none
28,judaism,amicable,neutral,0.9865418914705515,0.013458117842674255,none
29,judaism,solutions,neutral,0.9993455185322091,0.0006544776260852814,none
30,judaism,diagnostic,neutral,0.8890431821346283,0.1109568178653717,none
31,judaism,patently,neutral,0.8981146961450577,0.10188531130552292,none
32,judaism,flops,neutral,1.0164245087653399,-0.01642449200153351,none
33,judaism,approx,neutral,0.828299880027771,0.171700119972229,none
34,judaism,percents,neutral,0.750490814447403,0.24950918555259705,none
35,judaism,lox,neutral,0.662944108247757,0.33705589175224304,none
36,judaism,catapults,neutral,1.0457461811602116,-0.045746173709630966,none
37,judaism,hamburger,neutral,0.9297260418534279,0.07027395814657211,none
38,judaism,engulfed,neutral,1.000249563890975,-0.00024957023561000824,none
39,judaism,households,neutral,0.9003710299730301,0.09962897002696991,none
40,judaism,north,neutral,0.9395261853933334,0.060473814606666565,none
41,judaism,snubbed,neutral,1.0960549339652061,-0.09605493396520615,none
42,judaism,playtest,neutral,0.904533676803112,0.09546631574630737,none
43,judaism,replayability,neutral,0.9581019803881645,0.04189801216125488,none
44,judaism,glottal,neutral,0.7061160206794739,0.2938839793205261,none
45,judaism,parable,neutral,0.7793975323438644,0.22060245275497437,none
46,judaism,gingers,neutral,0.7701267004013062,0.22987328469753265,none
47,judaism,anachronism,neutral,0.7918965518474579,0.20810343325138092,none
48,judaism,organizing,neutral,1.0028997752815485,-0.002899773418903351,none
49,judaism,reach,neutral,1.0883113369345665,-0.0883113294839859,none
50,judaism,shtick,neutral,0.926426462829113,0.0735735297203064,none
51,judaism,eleventh,neutral,1.0183331687003374,-0.01833317056298256,none
52,judaism,cpu,neutral,0.5806207656860352,0.4193791449069977,none
53,judaism,ranked,neutral,1.0713707879185677,-0.07137078791856766,none
54,judaism,irreversibly,neutral,0.8562362939119339,0.1437636762857437,none
55,judaism,ponce,neutral,0.7540419697761536,0.24595800042152405,none
56,judaism,velociraptor,neutral,0.8845328241586685,0.11546715348958969,none
57,judaism,rubber,neutral,1.0679404586553574,-0.06794046610593796,none
58,judaism,defects,neutral,0.8959173336625099,0.10408265143632889,none
59,judaism,puzzle,neutral,1.0579687505960464,-0.05796874314546585,none
60,judaism,smasher,neutral,0.8981641978025436,0.10183579474687576,none
61,judaism,northside,neutral,0.9872877821326256,0.012712210416793823,none
62,judaism,heft,neutral,1.0111911417916417,-0.011191140860319138,none
63,judaism,observation,neutral,0.849134162068367,0.1508658528327942,none
64,judaism,rectum,neutral,0.8795230835676193,0.12047690153121948,none
65,judaism,mystical,neutral,0.7878071963787079,0.21219277381896973,none
66,judaism,telltale,neutral,0.8779721558094025,0.12202786654233932,none
67,judaism,remnants,neutral,0.8844073936343193,0.1155925989151001,none
68,judaism,inquiry,neutral,1.020334443077445,-0.020334448665380478,none
69,judaism,indisputable,neutral,0.9908218011260033,0.00917821004986763,none
70,judaism,boatload,neutral,0.998072053771466,0.0019279411062598228,none
71,judaism,lessening,neutral,0.9880075166001916,0.011992485262453556,none
72,judaism,uselessness,neutral,0.7267938852310181,0.27320605516433716,none
73,judaism,observes,neutral,0.8435526043176651,0.1564473807811737,none
74,judaism,fictitious,neutral,0.9538602754473686,0.04613972455263138,none
75,judaism,repatriation,neutral,1.011725666001439,-0.011725666001439095,none
76,judaism,duh,neutral,0.7384255826473236,0.261574387550354,none
77,judaism,attic,neutral,0.8969997093081474,0.10300028324127197,none
78,judaism,schilling,neutral,0.7632208615541458,0.23677916824817657,none
79,judaism,charges,neutral,1.0041833193972707,-0.004183318465948105,none
80,judaism,chatter,neutral,0.9186286255717278,0.08137136697769165,none
81,judaism,pad,neutral,0.9896580306813121,0.010341967456042767,none
82,judaism,smurfing,neutral,0.9639903977513313,0.03600960224866867,none
83,judaism,worthiness,neutral,0.9219458475708961,0.07805415987968445,none
84,judaism,definitive,neutral,1.0305026303976774,-0.030502621084451675,none
85,judaism,neat,neutral,0.8869232162833214,0.11307677626609802,none
86,judaism,homogenized,neutral,0.8301195651292801,0.1698804348707199,none
87,judaism,lexicon,neutral,0.8656284809112549,0.13437150418758392,none
88,judaism,nationalized,neutral,0.8922124356031418,0.10778756439685822,none
89,judaism,earpiece,neutral,0.9975536644924432,0.0024463352747261524,none
90,judaism,specializations,neutral,0.8669280409812927,0.13307195901870728,none
91,judaism,lapse,neutral,0.9509461969137192,0.04905381053686142,none
92,judaism,concludes,neutral,0.9778622817248106,0.02213771641254425,none
93,judaism,weaving,neutral,0.932209886610508,0.06779012084007263,none
94,judaism,apprentices,neutral,0.9940146026201546,0.005985400173813105,none
95,judaism,fri,neutral,0.7394549548625946,0.2605450749397278,none
96,judaism,younglings,neutral,0.8736682832241058,0.12633174657821655,none
97,judaism,militias,neutral,0.8557317405939102,0.1442682445049286,none
98,judaism,inscriptions,neutral,0.8202842622995377,0.17971572279930115,none
99,judaism,gouda,neutral,0.8388796001672745,0.16112038493156433,none
100,judaism,lift,neutral,1.077713780105114,-0.07771377265453339,none
101,judaism,laboring,neutral,0.9444619715213776,0.05553801730275154,none
102,judaism,adaptive,neutral,0.9808175005018711,0.01918250136077404,none
103,judaism,lecture,neutral,0.9014701768755913,0.09852980077266693,none
104,judaism,hogging,neutral,0.9833479803055525,0.016652019694447517,none
105,judaism,thorne,neutral,0.8378180265426636,0.16218194365501404,none
106,judaism,fud,neutral,0.6973718702793121,0.30262812972068787,none
107,judaism,skews,neutral,0.9656182788312435,0.034381721168756485,none
108,judaism,epistles,neutral,0.6390674114227295,0.3609325885772705,none
109,judaism,tagging,neutral,0.959318820387125,0.040681179612874985,none
110,judaism,crud,neutral,0.7946715205907822,0.20532846450805664,none
111,judaism,two,neutral,0.9984224494546652,0.0015775496140122414,none
112,judaism,rebalanced,neutral,0.9362493678927422,0.06375063210725784,none
113,judaism,payroll,neutral,1.0529160611331463,-0.05291607230901718,none
114,judaism,damned,neutral,0.8638630509376526,0.1361369490623474,none
115,judaism,approve,neutral,1.0165915973484516,-0.016591589897871017,none
116,judaism,reason,neutral,0.9499444030225277,0.05005558580160141,none
117,judaism,formally,neutral,1.0013890287373215,-0.0013890285044908524,none
118,judaism,releasing,neutral,1.1144312247633934,-0.11443120986223221,none
119,judaism,muddled,neutral,0.986534845083952,0.013465158641338348,none
120,judaism,mineral,neutral,0.9366429299116135,0.06335708498954773,none
121,judaism,shied,neutral,1.0509073585271835,-0.05090736225247383,none
122,judaism,capital,neutral,0.9571541920304298,0.04284580051898956,none
123,judaism,nodded,neutral,0.9596433155238628,0.04035668075084686,none
124,judaism,escrow,neutral,1.032460231333971,-0.032460227608680725,none
125,judaism,unscientific,neutral,0.8672672063112259,0.13273277878761292,none
126,judaism,recognizable,neutral,1.0428571738302708,-0.04285717010498047,none
127,judaism,entitlement,neutral,0.9325409010052681,0.06745908409357071,none
128,judaism,disconnecting,neutral,0.8805447146296501,0.11945527791976929,none
129,judaism,marshals,neutral,1.0181504469364882,-0.018150435760617256,none
130,judaism,winamp,neutral,0.5234437882900238,0.4765561521053314,none
131,judaism,forceful,neutral,1.0100000500679016,-0.010000050067901611,none
132,judaism,lowes,neutral,0.6902278959751129,0.3097721040248871,none
133,judaism,ptr,neutral,0.6507091224193573,0.3492908477783203,none
134,judaism,sip,neutral,0.8862913548946381,0.11370864510536194,none
135,judaism,pencils,neutral,0.9870786964893341,0.012921299785375595,none
136,judaism,stomachs,neutral,0.9796617403626442,0.0203382708132267,none
137,judaism,goff,neutral,0.7405547201633453,0.2594452500343323,none
138,judaism,cg,neutral,0.6719965934753418,0.3280034065246582,none
